개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3330000,2009333008207500001,2009-02-28,,폐업,2009-02-28,,,,88953.19,612-022,,주)신세계 / 백화점 센텀시티점,백화점,I,2026-05-10 22:54:10,부산광역시 해운대구 센텀남대로 35 (우동),폐업처리,3,03,,대규모점포,393952.264486105    ,187602.933160728    ,부산광역시 해운대구 우2동 1495번지,2021-12-02 13:40:07
3330000,2011333010307500001,2011-06-24,,폐업,2023-12-23,,,,212,612-778,,홈플러스(주) 익스프레스 동부점,대형마트,I,2026-05-10 22:54:10,"부산광역시 해운대구 세실로 158, 상가동 103호 (좌동,동부아파트)",폐업처리,3,03,0517018521,준대규모점포,398320.448936443    ,188713.364513609    ,부산광역시 해운대구 좌4동 1412번지 동부아파트 상가동 103호,2023-12-22 14:41:02
3330000,2011333010307500003,2011-08-01,,폐업,2014-04-03,,,,439,612-832,,(주)지에스리테일 재송점,그 밖의 대규모점포,I,2026-05-10 22:54:10,"부산광역시 해운대구 재반로 150, 202호 (재송동,보라스카이타운)",폐업처리,3,03,0517821666,준대규모점포,393767.387550068    ,190085.274360331    ,부산광역시 해운대구 재송2동 1145번지 1호 보라스카이타운 202호,2014-04-03 10:21:18
3330000,2011333010307500008,2011-12-22,,폐업,2021-09-30,,,,3088.41,612-824,,SSG 마린시티점,그 밖의 대규모점포,I,2026-05-10 22:54:14,"부산광역시 해운대구 마린시티2로 38, 업무동 (우동, 해운대 I'Park 업무동)",폐업처리,3,03,027271381,대규모점포,395164.437852508    ,186231.014715022    ,부산광역시 해운대구 우1동 1408번지 해운대 I'Park 업무동,2021-09-28 18:06:21
3330000,2012333010307500010,2012-04-17,,폐업,2022-09-30,,,,1109.59,612-787,,메가마트 마리나점,복합쇼핑몰,I,2026-05-10 22:54:15,"부산광역시 해운대구 해운대해변로 117, 상가동 지하 101호 (우동, 대우마리나1차아파트)",폐업처리,3,03,0517418256,준대규모점포,395512.736663758    ,186647.018022464    ,부산광역시 해운대구 우1동 1388번지 4호 대우마리나1차아파트 상가동 지하 101호,2022-09-30 10:03:43
3330000,2014333010307500001,2014-06-17,,폐업,2017-11-02,,,,3025.61,,,해동,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 좌동순환로433번길 40-0 (중동),폐업처리,3,03,0517012122,대규모점포,398373.963592261    ,186944.253697909    ,,2017-11-02 14:52:17
3330000,2017333013207500005,2017-04-25,,폐업,2017-08-16,,,,253.6,612-031,,롯데쇼핑(주)롯데슈퍼좌동점,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 좌동순환로 70-0 (좌동),폐업처리,3,03,,준대규모점포,397380.689843168    ,188076.095488517    ,부산광역시 해운대구 좌동 1270번지 6호,2017-08-16 11:27:07
3330000,2017333013207500006,2017-04-25,,폐업,2021-06-11,,,,299.21,612-031,,롯데쇼핑(주) 롯데슈퍼좌1동점,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 좌동순환로 178-0 (좌동),폐업처리,3,03,,준대규모점포,398114.725350373    ,188646.73136878     ,부산광역시 해운대구 좌동 1289번지 4호,2021-06-11 10:58:55
3330000,2017333013207500007,2017-04-25,,폐업,2021-06-11,,,,1259.5,,,롯데쇼핑(주)롯데슈퍼해운대,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 해운대로 799-0 (좌동),폐업처리,3,03,,준대규모점포,398179.9667568      ,187816.286955829    ,,2021-06-11 10:57:44
3330000,2021333015107500002,2021-02-25,,폐업,2021-02-25,,,,37272.89,,48099,(주)엘시티 더 몰,쇼핑센터,I,2026-05-10 22:54:15,"부산광역시 해운대구 달맞이길 30 (중동, 엘시티)",폐업처리,3,03,0517810001,대규모점포,397540.467298187    ,186751.661439715    ,부산광역시 해운대구 중동 1058번지 39호 엘시티,2021-03-08 14:38:39
3330000,2022333015107500001,2022-05-02,,폐업,2025-04-03,,,,118.25,,48060,(주)지에스리테일 센텀시티점,대형마트,I,2026-05-10 22:54:16,"부산광역시 해운대구 센텀2로 19, 센텀코아 1층 102호 (우동)",폐업처리,3,03,,준대규모점포,394224.110299794    ,187441.796374313    ,부산광역시 해운대구 우동 1504 센텀코아,2025-06-04 09:26:26
3330000,1976333001507500001,1976-08-11,,영업/정상,,,,,,,,운봉장터시장,대형마트,I,2026-05-10 22:54:09,,정상영업,1,01,05105214490,,396113.990298061    ,194562.873789865    ,부산광역시 해운대구 반송동 40번지 808호   ,2007-07-07 10:11:47
3330000,1978333001507500001,1978-07-26,,영업/정상,,,,,,,,우동종합상가시장,대형마트,I,2026-05-10 22:54:09,,정상영업,1,01,0517422001,,394796.404666256    ,187781.251617877    ,부산광역시 해운대구 우동 1092번지 16호   ,2007-07-07 10:11:47
3330000,1979333001507500001,1979-03-07,,영업/정상,,,,,945,,,반여시장,시장,I,2026-05-10 22:54:09,부산광역시 해운대구 해운대로61번길 95-47 (반여동),정상영업,1,01,0517823824,대규모점포,393810.163811286    ,190563.411556799    ,부산광역시 해운대구 반여동 1291번지 918호,2015-08-07 18:34:18
3330000,1980333001507500001,1980-06-10,,영업/정상,,,,,,,,삼호동백상가시장,대형마트,I,2026-05-10 22:54:09,부산광역시 해운대구 달맞이길65번길 43 (중동),정상영업,1,01,05107465692,,,,부산광역시 해운대구 중동 1512호   ,2007-07-07 10:11:47
3330000,2012333010307500001,2012-03-16,,영업/정상,,,,,10277,612-815,,홈플러스(주) 부산반여점,대형마트,I,2026-05-10 22:54:14,부산광역시 해운대구 선수촌로21번길 37 (반여동),정상영업,1,01,0515098124,대규모점포,392614.443269229    ,190638.920919108    ,부산광역시 해운대구 반여1동 1406번지 1호,2024-03-06 14:38:44
3330000,2012333010307500002,2012-03-21,,영업/정상,,,,,17471,612-824,,제니스 스퀘어,그 밖의 대규모점포,I,2026-05-10 22:54:14,"부산광역시 해운대구 마린시티2로 33 (우동, 해운대두산위브제니스)",정상영업,1,01,0517477623,대규모점포,395388.715069604    ,186268.853282623    ,부산광역시 해운대구 우1동 1407번지 해운대두산위브제니스,2019-01-30 11:29:29
3330000,2012333010307500003,2012-04-09,,영업/정상,,,,,393.69,612-712,,홈플러스 익스프레스 부산센텀점,구분없음,I,2026-05-10 22:54:14,"부산광역시 해운대구 센텀중앙로 145, 상가7동 101호 (재송동, 더샵센텀파크1차아파트)",정상영업,1,01,0517468547,준대규모점포,393239.237933586    ,188619.149645081    ,부산광역시 해운대구 재송1동 1200번지 더샵센텀파크1차아파트 상가7동 101호,2024-03-20 11:08:17
3330000,2012333010307500004,2012-04-09,,영업/정상,,,,,202,612-842,,홈플러스 익스프레스 좌동2점,구분없음,I,2026-05-10 22:54:14,"부산광역시 해운대구 세실로 33, 1층 (좌동)",정상영업,1,01,0517018545,준대규모점포,398449.974768463    ,187599.341906768    ,부산광역시 해운대구 좌2동 1485번지 5호,2024-03-20 11:08:32
3330000,2012333010307500005,2012-04-09,,영업/정상,,,,,190.1,612-852,,홈플러스 익스프레스 좌동점,구분없음,I,2026-05-10 22:54:14,"부산광역시 해운대구 좌동순환로 78, 1층 (좌동, 건우빌딩)",정상영업,1,01,0517478365,준대규모점포,397398.305792118    ,188158.604800015    ,부산광역시 해운대구 좌3동 1270번지 2호 건우빌딩 1층,2024-03-20 11:07:04
3330000,2012333010307500006,2012-04-09,,영업/정상,,,,,209.55,612-843,,홈플러스 익스프레스 부산좌산점,구분없음,I,2026-05-10 22:54:14,부산광역시 해운대구 좌동순환로 303 (좌동),정상영업,1,01,0517028540,준대규모점포,398838.119963398    ,187718.900138076    ,부산광역시 해운대구 좌2동 1443번지 3호,2024-03-20 11:08:04
3330000,2012333010307500007,2003-03-26,,영업/정상,,,,,11992.85,612-851,,해운대상설할인타운,그 밖의 대규모점포,I,2026-05-10 22:54:14,부산광역시 해운대구 좌동순환로 473 (중동),정상영업,1,01,0517418841,대규모점포,397619.609350381    ,187004.870496308    ,부산광역시 해운대구 중1동 1775번지 7호,2012-04-17 13:18:31
3330000,2012333010307500008,2012-04-17,,영업/정상,,,,,318.81,612-712,,GS THE FRESH 해운대센텀점,구분없음,I,2026-05-10 22:54:15,"부산광역시 해운대구 센텀중앙로 145, 제상가5동 201, 203호 (재송동)",정상영업,1,01,0517445801,준대규모점포,393239.237933586    ,188619.149645081    ,"부산광역시 해운대구 재송1동 1200번지 더샵센텀파크1차아파트 상가5동 201, 203호",2025-05-20 17:22:23
3330000,2012333010307500009,2012-04-17,,영업/정상,,,,,869.69,612-811,,(주)이마트에브리데이 부산반여점,구분없음,I,2026-05-10 22:54:15,부산광역시 해운대구 선수촌로 65-7 (반여동),정상영업,1,01,0517152517,준대규모점포,392860.517537274    ,190969.242928782    ,부산광역시 해운대구 반여1동 1199번지 21호,2024-08-09 15:07:15
3330000,2012333010307500011,2012-05-29,,영업/정상,,,,,253.6,612-852,,롯데슈퍼 좌동점,대형마트,I,2026-05-10 22:54:15,부산광역시 해운대구 좌동순환로 70 (좌동),정상영업,1,01,0517415602,준대규모점포,397380.689843168    ,188076.095488517    ,부산광역시 해운대구 좌3동 1270번지 6호,2014-09-18 16:54:13
3330000,2017333013207500001,2017-02-14,,영업/정상,,,,,16491.58,,,(주)세이브존리베라,쇼핑센터,I,2026-05-10 22:54:15,부산광역시 해운대구 구남로29번길 21-0 (중동),정상영업,1,01,0517409031,대규모점포,396855.45107649     ,186957.424724515    ,,2024-12-23 14:08:39
3330000,2017333013207500002,2017-04-17,,영업/정상,,,,,253.6,612-031,,롯데수퍼 좌동점,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 좌동순환로 70 (좌동),정상영업,1,01,,준대규모점포,397380.689843168    ,188076.095488517    ,부산광역시 해운대구 좌동 1270번지 6호,2017-04-18 11:14:42
3330000,2017333013207500003,2017-04-17,,영업/정상,,,,,299.21,612-031,,롯데슈퍼 좌1동점,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 좌동순환로 178 (좌동),정상영업,1,01,,준대규모점포,398114.725350373    ,188646.73136878     ,부산광역시 해운대구 좌동 1289번지 4호,2017-04-18 11:15:59
3330000,2017333013207500004,2017-04-17,,영업/정상,,,,,1259.5,612-031,,롯데슈퍼 해운대점,그 밖의 대규모점포,I,2026-05-10 22:54:15,부산광역시 해운대구 해운대로 799-0 (좌동),정상영업,1,01,,준대규모점포,398179.9667568      ,187816.286955829    ,부산광역시 해운대구 좌동 1467번지 2호,2017-04-18 11:16:27
3330000,2017333013207500008,2007-10-31,,영업/정상,,,,,43777.66,612-022,,롯데백화점 센텀시티점,복합쇼핑몰,I,2026-05-10 22:54:15,부산광역시 해운대구 센텀남대로 59-0 (우동),정상영업,1,01,0517302212,대규모점포,394083.501537578    ,187707.586117775    ,부산광역시 해운대구 우동 1496번지,2026-04-13 14:04:53
3340000,1996334001707500025,1996-09-16,,폐업,2006-04-14,,,,0,604-811,,신세화백화점괴정점,백화점,I,2026-05-07 22:31:32,부산광역시 사하구 사하로 190 (괴정동),폐업처리,3,03,0512903310,대규모점포,381751.00317294     ,179575.519981971    ,부산광역시 사하구 괴정3동 961번지 1호,2012-10-21 19:14:59
3340000,2023334014507500001,2023-06-01,,영업/정상,,,,,372.16,,49381,GS THE FRESH 사하괴정점,구분없음,I,2026-05-07 22:31:33,"부산광역시 사하구 낙동대로233번길 35, 1층 (괴정동)",정상영업,1,01,0512035494,준대규모점포,381587.478183894    ,179459.905749702    ,부산광역시 사하구 괴정동 879,2023-06-01 17:21:30
3340000,2011334008007500001,2011-08-26,,폐업,2023-04-26,,,,339,604-858,,홈플러스(주)익스프레스 부산하단점,그 밖의 대규모점포,I,2026-05-07 22:31:32,부산광역시 사하구 하신번영로201번길 10 (하단동),폐업처리,3,03,0512075839,준대규모점포,378440.378781483    ,179570.672411706    ,부산광역시 사하구 하단1동 1184번지 1호,2023-04-26 18:17:05
3340000,2012334008007500002,2012-03-21,,폐업,2024-03-11,,,,811.23,604-830,,(주)서원유통 탑마트 당리점,그 밖의 대규모점포,I,2026-05-07 22:31:32,부산광역시 사하구 낙동대로 353 (당리동),폐업처리,3,03,,준대규모점포,380328.503354908    ,179779.764542531    ,부산광역시 사하구 당리동 340번지 1호,2024-03-12 09:06:22
3340000,2012334008007500005,2012-03-23,,폐업,2021-05-18,2015-11-16,2015-12-16,,3834.7,604-807,,롯데쇼핑(주) 롯데슈퍼 괴정점,그 밖의 대규모점포,I,2026-05-07 22:31:33,부산광역시 사하구 낙동대로 123 (괴정동),폐업처리,3,03,,준대규모점포,382500.098676341    ,180032.736246039    ,부산광역시 사하구 괴정2동 358번지 1호,2021-05-18 13:40:18
3340000,2012334008007500006,2012-03-23,,폐업,2021-05-18,,,,765.3,604-840,,롯데쇼핑(주) 롯데슈퍼 장림점,그 밖의 대규모점포,I,2026-05-07 22:31:33,부산광역시 사하구 다대로277번길 12 (장림동),폐업처리,3,03,,준대규모점포,380347.098149637    ,177139.575438556    ,부산광역시 사하구 장림2동 287번지 1호,2021-05-18 13:46:31
3340000,1975334001707500002,1975-09-15,2010-02-04,취소/말소/만료/정지/중지,,,,,0,,,감천시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 옥천로 8 (감천동),직권취소,4,04,0512919091,대규모점포,382824.456436263    ,178416.560578377    ,부산광역시 사하구 감천동 471호,2013-05-30 15:29:15
3340000,2011334008007500004,2011-08-31,,폐업,2021-05-18,,,,810.9,604-824,,롯데쇼핑(주)롯데슈퍼 다대점,그 밖의 대규모점포,I,2026-05-07 22:31:32,부산광역시 사하구 윤공단로 4 (다대동),폐업처리,3,03,,준대규모점포,379672.134128232    ,174638.869997904    ,부산광역시 사하구 다대1동 649번지,2021-05-18 13:47:33
3340000,2000334001707500001,1969-09-10,2012-04-06,취소/말소/만료/정지/중지,,,,,0,,,괴정시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 낙동대로 203 (괴정동),직권취소,4,04,05102915091,대규모점포,381811.171878275    ,179710.997499038    ,부산광역시 사하구 괴정동 1016-1호,2014-01-02 10:21:30
3340000,2000334001707500002,1975-09-15,,영업/정상,,,,,0,,,감천시장,시장,I,2026-05-07 22:31:32,부산광역시 옥천로 8,정상영업,1,01,05102919092,대규모점포,382824.456436263    ,178416.560578377    ,부산광역시 사하구 감천동 466-5호,2014-01-02 10:42:27
3340000,2000334001707500003,1976-02-28,2000-02-28,취소/말소/만료/정지/중지,,,,,0,,,장림시장,그 밖의 대규모점포,I,2026-05-07 22:31:32,부산광역시 사하구 장림번영로 24 (장림동),직권취소,4,04,05102615597,대규모점포,379406.514301944    ,177516.635795368    ,부산광역시 사하구 장림동 792-7호,2014-01-02 10:30:08
3340000,2000334001707500004,1977-08-17,,영업/정상,,,,,8.25,,,사하시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 괴정로 219 (괴정동),정상영업,1,01,05102937545,대규모점포,380976.753080028    ,179413.155629512    ,부산광역시 사하구 괴정동 552-14호,2014-01-02 10:46:21
3340000,2000334001707500005,1978-10-23,,영업/정상,,,,,0,,,하단시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 승학로2번길 1 (당리동),정상영업,1,01,05102915291,대규모점포,379504.858884703    ,180338.500716043    ,부산광역시 사하구 당리동 302-7호,2014-01-02 10:49:06
3340000,2000334001707500006,1980-09-13,,영업/정상,,,,,0,,,당리시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 제석로62번길 16 (당리동),정상영업,1,01,05102926660,대규모점포,380031.52369889     ,180266.917103144    ,부산광역시 사하구 당리동 302-7호,2014-01-02 10:52:52
3340000,2000334001707500007,1980-10-06,,영업/정상,,,,,0,,,에덴시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 낙동대로535번길 28 (하단동),영업개시전,5,01,05102914983,대규모점포,378904.299820296    ,180909.234614279    ,부산광역시 사하구 하단동 487-6호,2026-02-24 13:25:32
3340000,2000334001707500008,1981-01-15,,영업/정상,,,,,0,,,신평종합시장,시장,I,2026-05-07 22:31:32,부산광역시 사하구 다대로134번길 44 (신평동),정상영업,1,01,05102913672,대규모점포,380203.56302577     ,178733.098313152    ,부산광역시 사하구 신평동 111-213호,2014-01-02 10:58:39
3340000,2000334001707500009,1983-11-09,,영업/정상,,,,,1809,,,자유종합상가,그 밖의 대규모점포,I,2026-05-07 22:31:32,부산광역시 사하구 낙동대로 261 (괴정동),정상영업,1,01,05102913347,대규모점포,381263.475802174    ,179570.816415014    ,부산광역시 사하구 괴정동 740-1호,2014-02-24 14:50:16
